,gene_ids,feature_is_filtered,feature_name,feature_reference,feature_biotype
ENSG00000253293,ENSG00000253293,False,HOXA10,NCBITaxon:9606,gene
ENSG00000146592,ENSG00000146592,False,CREB5,NCBITaxon:9606,gene
ENSG00000106066,ENSG00000106066,False,CPVL,NCBITaxon:9606,gene
ENSG00000180354,ENSG00000180354,False,MTURN,NCBITaxon:9606,gene
ENSG00000106341,ENSG00000106341,False,PPP1R17,NCBITaxon:9606,gene
ENSG00000122643,ENSG00000122643,False,NT5C3A,NCBITaxon:9606,gene
ENSG00000164610,ENSG00000164610,False,RP9,NCBITaxon:9606,gene
ENSG00000122545,ENSG00000122545,False,SEPTIN7,NCBITaxon:9606,gene
ENSG00000136250,ENSG00000136250,False,AOAH,NCBITaxon:9606,gene
ENSG00000227191,ENSG00000227191,False,TRGC2,NCBITaxon:9606,gene
ENSG00000211689,ENSG00000211689,False,TRGC1,NCBITaxon:9606,gene
ENSG00000211694,ENSG00000211694,False,TRGV10,NCBITaxon:9606,gene
ENSG00000211695,ENSG00000211695,False,TRGV9,NCBITaxon:9606,gene
ENSG00000272908,ENSG00000272908,False,RP11-121A8.1,NCBITaxon:9606,gene
ENSG00000211696,ENSG00000211696,False,TRGV8,NCBITaxon:9606,gene
ENSG00000249978,ENSG00000249978,False,TRGV7,NCBITaxon:9606,gene
ENSG00000281103,ENSG00000281103,False,TRG-AS1,NCBITaxon:9606,gene
ENSG00000211697,ENSG00000211697,False,TRGV5,NCBITaxon:9606,gene
ENSG00000211698,ENSG00000211698,False,TRGV4,NCBITaxon:9606,gene
ENSG00000211699,ENSG00000211699,False,TRGV3,NCBITaxon:9606,gene
ENSG00000233306,ENSG00000233306,False,TRGV2,NCBITaxon:9606,gene
ENSG00000175600,ENSG00000175600,False,SUGCT,NCBITaxon:9606,gene
ENSG00000164543,ENSG00000164543,False,STK17A,NCBITaxon:9606,gene
ENSG00000106624,ENSG00000106624,False,AEBP1,NCBITaxon:9606,gene
ENSG00000146674,ENSG00000146674,False,IGFBP3,NCBITaxon:9606,gene
ENSG00000229628,ENSG00000229628,False,AC073115.7,NCBITaxon:9606,gene
ENSG00000185290,ENSG00000185290,False,NUPR2,NCBITaxon:9606,gene
ENSG00000196247,ENSG00000196247,False,ZNF107,NCBITaxon:9606,gene
ENSG00000213462,ENSG00000213462,False,ERV3-1,NCBITaxon:9606,gene
ENSG00000158321,ENSG00000158321,False,AUTS2,NCBITaxon:9606,gene
ENSG00000106089,ENSG00000106089,False,STX1A,NCBITaxon:9606,gene
ENSG00000158517,ENSG00000158517,False,NCF1,NCBITaxon:9606,gene
ENSG00000106211,ENSG00000106211,False,HSPB1,NCBITaxon:9606,gene
ENSG00000135205,ENSG00000135205,False,CCDC146,NCBITaxon:9606,gene
ENSG00000127951,ENSG00000127951,False,FGL2,NCBITaxon:9606,gene
ENSG00000127947,ENSG00000127947,False,PTPN12,NCBITaxon:9606,gene
ENSG00000135218,ENSG00000135218,False,CD36,NCBITaxon:9606,gene
ENSG00000164659,ENSG00000164659,False,ELAPOR2,NCBITaxon:9606,gene
ENSG00000005471,ENSG00000005471,False,ABCB4,NCBITaxon:9606,gene
ENSG00000085563,ENSG00000085563,False,ABCB1,NCBITaxon:9606,gene
ENSG00000006634,ENSG00000006634,False,DBF4,NCBITaxon:9606,gene
ENSG00000008277,ENSG00000008277,False,ADAM22,NCBITaxon:9606,gene
ENSG00000127954,ENSG00000127954,False,STEAP4,NCBITaxon:9606,gene
ENSG00000105810,ENSG00000105810,False,CDK6,NCBITaxon:9606,gene
ENSG00000205413,ENSG00000205413,False,SAMD9,NCBITaxon:9606,gene
ENSG00000177409,ENSG00000177409,False,SAMD9L,NCBITaxon:9606,gene
ENSG00000127920,ENSG00000127920,False,GNG11,NCBITaxon:9606,gene
ENSG00000127990,ENSG00000127990,False,SGCE,NCBITaxon:9606,gene
ENSG00000242265,ENSG00000242265,False,PEG10,NCBITaxon:9606,gene
ENSG00000158528,ENSG00000158528,False,PPP1R9A,NCBITaxon:9606,gene
ENSG00000004799,ENSG00000004799,False,PDK4,NCBITaxon:9606,gene
ENSG00000164713,ENSG00000164713,False,BRI3,NCBITaxon:9606,gene
ENSG00000130429,ENSG00000130429,False,ARPC1B,NCBITaxon:9606,gene
ENSG00000066923,ENSG00000066923,False,STAG3,NCBITaxon:9606,gene
ENSG00000213413,ENSG00000213413,False,PVRIG,NCBITaxon:9606,gene
ENSG00000085514,ENSG00000085514,False,PILRA,NCBITaxon:9606,gene
ENSG00000106327,ENSG00000106327,False,TFR2,NCBITaxon:9606,gene
ENSG00000205277,ENSG00000205277,False,MUC12,NCBITaxon:9606,gene
ENSG00000227053,ENSG00000227053,False,MUC12-AS1,NCBITaxon:9606,gene
ENSG00000106366,ENSG00000106366,False,SERPINE1,NCBITaxon:9606,gene
ENSG00000160991,ENSG00000160991,False,ORAI2,NCBITaxon:9606,gene
ENSG00000128536,ENSG00000128536,False,CDHR3,NCBITaxon:9606,gene
ENSG00000105835,ENSG00000105835,False,NAMPT,NCBITaxon:9606,gene
ENSG00000005249,ENSG00000005249,False,PRKAR2B,NCBITaxon:9606,gene
ENSG00000091129,ENSG00000091129,False,NRCAM,NCBITaxon:9606,gene
ENSG00000173114,ENSG00000173114,False,LRRN3,NCBITaxon:9606,gene
ENSG00000181016,ENSG00000181016,False,LSMEM1,NCBITaxon:9606,gene
ENSG00000105974,ENSG00000105974,False,CAV1,NCBITaxon:9606,gene
ENSG00000196937,ENSG00000196937,False,FAM3C,NCBITaxon:9606,gene
ENSG00000224897,ENSG00000224897,False,POT1-AS1,NCBITaxon:9606,gene
ENSG00000128596,ENSG00000128596,False,CCDC136,NCBITaxon:9606,gene
ENSG00000158457,ENSG00000158457,False,TSPAN33,NCBITaxon:9606,gene
ENSG00000128578,ENSG00000128578,False,STRIP2,NCBITaxon:9606,gene
ENSG00000240204,ENSG00000240204,False,SMKR1,NCBITaxon:9606,gene
ENSG00000158525,ENSG00000158525,False,CPA5,NCBITaxon:9606,gene
ENSG00000221866,ENSG00000221866,False,PLXNA4,NCBITaxon:9606,gene
ENSG00000273297,ENSG00000273297,False,RP11-38M8.1,NCBITaxon:9606,gene
ENSG00000172331,ENSG00000172331,False,BPGM,NCBITaxon:9606,gene
ENSG00000122786,ENSG00000122786,False,CALD1,NCBITaxon:9606,gene
ENSG00000146859,ENSG00000146859,False,TMEM140,NCBITaxon:9606,gene
ENSG00000272941,ENSG00000272941,False,RP11-134L10.1,NCBITaxon:9606,gene
ENSG00000105887,ENSG00000105887,False,MTPN,NCBITaxon:9606,gene
ENSG00000064393,ENSG00000064393,False,HIPK2,NCBITaxon:9606,gene
ENSG00000257335,ENSG00000257335,False,MGAM,NCBITaxon:9606,gene
ENSG00000237702,ENSG00000237702,False,TRBV3-1,NCBITaxon:9606,gene
ENSG00000211734,ENSG00000211734,False,TRBV5-1,NCBITaxon:9606,gene
ENSG00000283063,ENSG00000283063,False,TRBV6-2,NCBITaxon:9606,gene
ENSG00000282939,ENSG00000282939,False,TRBV7-2,NCBITaxon:9606,gene
ENSG00000211716,ENSG00000211716,False,TRBV9,NCBITaxon:9606,gene
ENSG00000278030,ENSG00000278030,False,TRBV7-9,NCBITaxon:9606,gene
ENSG00000275743,ENSG00000275743,False,TRBV14,NCBITaxon:9606,gene
ENSG00000276557,ENSG00000276557,False,TRBV18,NCBITaxon:9606,gene
ENSG00000211746,ENSG00000211746,False,TRBV19,NCBITaxon:9606,gene
ENSG00000211747,ENSG00000211747,False,TRBV20-1,NCBITaxon:9606,gene
ENSG00000251578,ENSG00000251578,False,TRBV21-1,NCBITaxon:9606,gene
ENSG00000211750,ENSG00000211750,False,TRBV24-1,NCBITaxon:9606,gene
ENSG00000211753,ENSG00000211753,False,TRBV28,NCBITaxon:9606,gene
ENSG00000232869,ENSG00000232869,False,TRBV29-1,NCBITaxon:9606,gene
ENSG00000211751,ENSG00000211751,False,TRBC1,NCBITaxon:9606,gene
ENSG00000211772,ENSG00000211772,False,TRBC2,NCBITaxon:9606,gene
ENSG00000106123,ENSG00000106123,False,EPHB6,NCBITaxon:9606,gene
ENSG00000198420,ENSG00000198420,False,TCAF1,NCBITaxon:9606,gene
ENSG00000174469,ENSG00000174469,False,CNTNAP2,NCBITaxon:9606,gene
ENSG00000242258,ENSG00000242258,False,LINC00996,NCBITaxon:9606,gene
ENSG00000179144,ENSG00000179144,False,GIMAP7,NCBITaxon:9606,gene
ENSG00000133574,ENSG00000133574,False,GIMAP4,NCBITaxon:9606,gene
ENSG00000196329,ENSG00000196329,False,GIMAP5,NCBITaxon:9606,gene
ENSG00000106565,ENSG00000106565,False,TMEM176B,NCBITaxon:9606,gene
ENSG00000002933,ENSG00000002933,False,TMEM176A,NCBITaxon:9606,gene
ENSG00000196584,ENSG00000196584,False,XRCC2,NCBITaxon:9606,gene
ENSG00000186480,ENSG00000186480,False,INSIG1,NCBITaxon:9606,gene
ENSG00000155093,ENSG00000155093,False,PTPRN2,NCBITaxon:9606,gene
ENSG00000146918,ENSG00000146918,False,NCAPG2,NCBITaxon:9606,gene
ENSG00000126870,ENSG00000126870,False,DYNC2I1,NCBITaxon:9606,gene
ENSG00000106018,ENSG00000106018,False,VIPR2,NCBITaxon:9606,gene
ENSG00000226179,ENSG00000226179,False,LINC00685,NCBITaxon:9606,gene
ENSG00000185291,ENSG00000185291,False,IL3RA,NCBITaxon:9606,gene
ENSG00000182162,ENSG00000182162,False,P2RY8,NCBITaxon:9606,gene
ENSG00000223511,ENSG00000223511,False,RP13-297E16.4,NCBITaxon:9606,gene
ENSG00000002586,ENSG00000002586,False,CD99,NCBITaxon:9606,gene
ENSG00000073464,ENSG00000073464,False,CLCN4,NCBITaxon:9606,gene
ENSG00000047648,ENSG00000047648,False,ARHGAP6,NCBITaxon:9606,gene
ENSG00000205542,ENSG00000205542,False,TMSB4X,NCBITaxon:9606,gene
ENSG00000176896,ENSG00000176896,False,TCEANC,NCBITaxon:9606,gene
ENSG00000046651,ENSG00000046651,False,OFD1,NCBITaxon:9606,gene
ENSG00000046653,ENSG00000046653,False,GPM6B,NCBITaxon:9606,gene
ENSG00000182287,ENSG00000182287,False,AP1S2,NCBITaxon:9606,gene
ENSG00000177324,ENSG00000177324,False,BEND2,NCBITaxon:9606,gene
ENSG00000185915,ENSG00000185915,False,KLHL34,NCBITaxon:9606,gene
ENSG00000102174,ENSG00000102174,False,PHEX,NCBITaxon:9606,gene
ENSG00000130066,ENSG00000130066,False,SAT1,NCBITaxon:9606,gene
ENSG00000147036,ENSG00000147036,False,LANCL3,NCBITaxon:9606,gene
ENSG00000165168,ENSG00000165168,False,CYBB,NCBITaxon:9606,gene
ENSG00000235304,ENSG00000235304,False,LINC01281,NCBITaxon:9606,gene
ENSG00000183690,ENSG00000183690,False,EFHC2,NCBITaxon:9606,gene
ENSG00000102265,ENSG00000102265,False,TIMP1,NCBITaxon:9606,gene
ENSG00000126759,ENSG00000126759,False,CFP,NCBITaxon:9606,gene
ENSG00000224292,ENSG00000224292,False,AF196972.9,NCBITaxon:9606,gene
ENSG00000102109,ENSG00000102109,False,PCSK1N,NCBITaxon:9606,gene
ENSG00000102003,ENSG00000102003,False,SYP,NCBITaxon:9606,gene
ENSG00000049768,ENSG00000049768,False,FOXP3,NCBITaxon:9606,gene
ENSG00000147082,ENSG00000147082,False,CCNB3,NCBITaxon:9606,gene
ENSG00000274588,ENSG00000274588,False,DGKK,NCBITaxon:9606,gene
ENSG00000226530,ENSG00000226530,False,RP11-348F1.2,NCBITaxon:9606,gene
ENSG00000196368,ENSG00000196368,False,NUDT11,NCBITaxon:9606,gene
ENSG00000184205,ENSG00000184205,False,TSPYL2,NCBITaxon:9606,gene
ENSG00000158578,ENSG00000158578,False,ALAS2,NCBITaxon:9606,gene
ENSG00000247746,ENSG00000247746,False,USP51,NCBITaxon:9606,gene
ENSG00000165591,ENSG00000165591,False,FAAH2,NCBITaxon:9606,gene
ENSG00000274536,ENSG00000274536,False,MIR223HG,NCBITaxon:9606,gene
ENSG00000155659,ENSG00000155659,False,VSIG4,NCBITaxon:9606,gene
ENSG00000169083,ENSG00000169083,False,AR,NCBITaxon:9606,gene
ENSG00000158813,ENSG00000158813,False,EDA,NCBITaxon:9606,gene
ENSG00000090889,ENSG00000090889,False,KIF4A,NCBITaxon:9606,gene
ENSG00000082458,ENSG00000082458,False,DLG3,NCBITaxon:9606,gene
ENSG00000147168,ENSG00000147168,False,IL2RG,NCBITaxon:9606,gene
ENSG00000186810,ENSG00000186810,False,CXCR3,NCBITaxon:9606,gene
ENSG00000281852,ENSG00000281852,False,LINC00891,NCBITaxon:9606,gene
ENSG00000186462,ENSG00000186462,False,NAP1L2,NCBITaxon:9606,gene
ENSG00000050030,ENSG00000050030,False,NEXMIF,NCBITaxon:9606,gene
ENSG00000078589,ENSG00000078589,False,P2RY10,NCBITaxon:9606,gene
ENSG00000147138,ENSG00000147138,False,GPR174,NCBITaxon:9606,gene
ENSG00000078596,ENSG00000078596,False,ITM2A,NCBITaxon:9606,gene
ENSG00000198157,ENSG00000198157,False,HMGN5,NCBITaxon:9606,gene
ENSG00000147180,ENSG00000147180,False,ZNF711,NCBITaxon:9606,gene
ENSG00000186310,ENSG00000186310,False,NAP1L3,NCBITaxon:9606,gene
ENSG00000102362,ENSG00000102362,False,SYTL4,NCBITaxon:9606,gene
ENSG00000241343,ENSG00000241343,False,RPL36A,NCBITaxon:9606,gene
ENSG00000184905,ENSG00000184905,False,TCEAL2,NCBITaxon:9606,gene
ENSG00000184515,ENSG00000184515,False,BEX5,NCBITaxon:9606,gene
ENSG00000158164,ENSG00000158164,False,TMSB15A,NCBITaxon:9606,gene
ENSG00000198932,ENSG00000198932,False,GPRASP1,NCBITaxon:9606,gene
ENSG00000198908,ENSG00000198908,False,BHLHB9,NCBITaxon:9606,gene
ENSG00000133169,ENSG00000133169,False,BEX1,NCBITaxon:9606,gene
ENSG00000133134,ENSG00000133134,False,BEX2,NCBITaxon:9606,gene
ENSG00000185222,ENSG00000185222,False,TCEAL9,NCBITaxon:9606,gene
ENSG00000166681,ENSG00000166681,False,BEX3,NCBITaxon:9606,gene
ENSG00000123570,ENSG00000123570,False,RAB9B,NCBITaxon:9606,gene
ENSG00000166707,ENSG00000166707,False,ZCCHC18,NCBITaxon:9606,gene
ENSG00000147231,ENSG00000147231,False,RADX,NCBITaxon:9606,gene
ENSG00000133131,ENSG00000133131,False,MORC4,NCBITaxon:9606,gene
ENSG00000147234,ENSG00000147234,False,FRMPD3,NCBITaxon:9606,gene
ENSG00000157514,ENSG00000157514,False,TSC22D3,NCBITaxon:9606,gene
ENSG00000101842,ENSG00000101842,False,VSIG1,NCBITaxon:9606,gene
ENSG00000126016,ENSG00000126016,False,AMOT,NCBITaxon:9606,gene
ENSG00000101856,ENSG00000101856,False,PGRMC1,NCBITaxon:9606,gene
ENSG00000198918,ENSG00000198918,False,RPL39,NCBITaxon:9606,gene
ENSG00000183918,ENSG00000183918,False,SH2D1A,NCBITaxon:9606,gene
ENSG00000009694,ENSG00000009694,False,TENM1,NCBITaxon:9606,gene
ENSG00000102038,ENSG00000102038,False,SMARCA1,NCBITaxon:9606,gene
ENSG00000122121,ENSG00000122121,False,XPNPEP2,NCBITaxon:9606,gene
ENSG00000022267,ENSG00000022267,False,FHL1,NCBITaxon:9606,gene
ENSG00000102245,ENSG00000102245,False,CD40LG,NCBITaxon:9606,gene
ENSG00000182195,ENSG00000182195,False,LDOC1,NCBITaxon:9606,gene
ENSG00000147394,ENSG00000147394,False,ZNF185,NCBITaxon:9606,gene
ENSG00000183837,ENSG00000183837,False,PNMA3,NCBITaxon:9606,gene
ENSG00000067840,ENSG00000067840,False,PDZD4,NCBITaxon:9606,gene
ENSG00000235802,ENSG00000235802,False,HCFC1-AS1,NCBITaxon:9606,gene
ENSG00000007350,ENSG00000007350,False,TKTL1,NCBITaxon:9606,gene
ENSG00000196924,ENSG00000196924,False,FLNA,NCBITaxon:9606,gene
ENSG00000147403,ENSG00000147403,False,RPL10,NCBITaxon:9606,gene
ENSG00000130827,ENSG00000130827,False,PLXNA3,NCBITaxon:9606,gene
ENSG00000102178,ENSG00000102178,False,UBL4A,NCBITaxon:9606,gene
ENSG00000130830,ENSG00000130830,False,MPP1,NCBITaxon:9606,gene
ENSG00000180190,ENSG00000180190,False,TDRP,NCBITaxon:9606,gene
ENSG00000036448,ENSG00000036448,False,MYOM2,NCBITaxon:9606,gene
ENSG00000249898,ENSG00000249898,False,MCPH1-AS1,NCBITaxon:9606,gene
ENSG00000136573,ENSG00000136573,False,BLK,NCBITaxon:9606,gene
ENSG00000164733,ENSG00000164733,False,CTSB,NCBITaxon:9606,gene
ENSG00000038945,ENSG00000038945,False,MSR1,NCBITaxon:9606,gene
ENSG00000129422,ENSG00000129422,False,MTUS1,NCBITaxon:9606,gene
ENSG00000104763,ENSG00000104763,False,ASAH1,NCBITaxon:9606,gene
ENSG00000156011,ENSG00000156011,False,PSD3,NCBITaxon:9606,gene
ENSG00000147408,ENSG00000147408,False,CSGALNACT1,NCBITaxon:9606,gene
ENSG00000175445,ENSG00000175445,False,LPL,NCBITaxon:9606,gene
ENSG00000061337,ENSG00000061337,False,LZTS1,NCBITaxon:9606,gene
ENSG00000254092,ENSG00000254092,False,RP11-369E15.3,NCBITaxon:9606,gene
ENSG00000158806,ENSG00000158806,False,NPM2,NCBITaxon:9606,gene
ENSG00000158856,ENSG00000158856,False,DMTN,NCBITaxon:9606,gene
ENSG00000179388,ENSG00000179388,False,EGR3,NCBITaxon:9606,gene
ENSG00000147454,ENSG00000147454,False,SLC25A37,NCBITaxon:9606,gene
ENSG00000042980,ENSG00000042980,False,ADAM28,NCBITaxon:9606,gene
ENSG00000272163,ENSG00000272163,False,GS1-72M22.1,NCBITaxon:9606,gene
ENSG00000104722,ENSG00000104722,False,NEFM,NCBITaxon:9606,gene
ENSG00000277586,ENSG00000277586,False,NEFL,NCBITaxon:9606,gene
ENSG00000184661,ENSG00000184661,False,CDCA2,NCBITaxon:9606,gene
ENSG00000120915,ENSG00000120915,False,EPHX2,NCBITaxon:9606,gene
ENSG00000120885,ENSG00000120885,False,CLU,NCBITaxon:9606,gene
ENSG00000171320,ENSG00000171320,False,ESCO2,NCBITaxon:9606,gene
ENSG00000189233,ENSG00000189233,False,NUGGC,NCBITaxon:9606,gene
ENSG00000168081,ENSG00000168081,False,PNOC,NCBITaxon:9606,gene
ENSG00000104290,ENSG00000104290,False,FZD3,NCBITaxon:9606,gene
ENSG00000120875,ENSG00000120875,False,DUSP4,NCBITaxon:9606,gene
ENSG00000133872,ENSG00000133872,False,SARAF,NCBITaxon:9606,gene
ENSG00000272256,ENSG00000272256,False,RP11-489E7.4,NCBITaxon:9606,gene
ENSG00000104660,ENSG00000104660,False,LEPROTL1,NCBITaxon:9606,gene
ENSG00000157168,ENSG00000157168,False,NRG1,NCBITaxon:9606,gene
ENSG00000156675,ENSG00000156675,False,RAB11FIP1,NCBITaxon:9606,gene
ENSG00000147535,ENSG00000147535,False,PLPP5,NCBITaxon:9606,gene
ENSG00000077782,ENSG00000077782,False,FGFR1,NCBITaxon:9606,gene
ENSG00000131203,ENSG00000131203,False,IDO1,NCBITaxon:9606,gene
ENSG00000165061,ENSG00000165061,False,ZMAT4,NCBITaxon:9606,gene
ENSG00000029534,ENSG00000029534,False,ANK1,NCBITaxon:9606,gene
ENSG00000271938,ENSG00000271938,False,RP11-589C21.6,NCBITaxon:9606,gene
ENSG00000070718,ENSG00000070718,False,AP3M2,NCBITaxon:9606,gene
ENSG00000221869,ENSG00000221869,False,CEBPD,NCBITaxon:9606,gene
ENSG00000104738,ENSG00000104738,False,MCM4,NCBITaxon:9606,gene
ENSG00000254087,ENSG00000254087,False,LYN,NCBITaxon:9606,gene
ENSG00000137575,ENSG00000137575,False,SDCBP,NCBITaxon:9606,gene
ENSG00000198846,ENSG00000198846,False,TOX,NCBITaxon:9606,gene
ENSG00000167912,ENSG00000167912,False,RP11-25K19.1,NCBITaxon:9606,gene
ENSG00000171316,ENSG00000171316,False,CHD7,NCBITaxon:9606,gene
ENSG00000254802,ENSG00000254802,False,AC022182.3,NCBITaxon:9606,gene
ENSG00000205268,ENSG00000205268,False,PDE7A,NCBITaxon:9606,gene
ENSG00000147570,ENSG00000147570,False,DNAJC5B,NCBITaxon:9606,gene
ENSG00000185697,ENSG00000185697,False,MYBL1,NCBITaxon:9606,gene
ENSG00000246366,ENSG00000246366,False,LACTB2-AS1,NCBITaxon:9606,gene
ENSG00000235531,ENSG00000235531,False,MSC-AS1,NCBITaxon:9606,gene
ENSG00000171033,ENSG00000171033,False,PKIA,NCBITaxon:9606,gene
ENSG00000076554,ENSG00000076554,False,TPD52,NCBITaxon:9606,gene
ENSG00000076641,ENSG00000076641,False,PAG1,NCBITaxon:9606,gene
ENSG00000164687,ENSG00000164687,False,FABP5,NCBITaxon:9606,gene
ENSG00000133739,ENSG00000133739,False,LRRCC1,NCBITaxon:9606,gene
ENSG00000133740,ENSG00000133740,False,E2F5,NCBITaxon:9606,gene
ENSG00000104267,ENSG00000104267,False,CA2,NCBITaxon:9606,gene
ENSG00000104312,ENSG00000104312,False,RIPK2,NCBITaxon:9606,gene
ENSG00000253738,ENSG00000253738,False,OTUD6B-AS1,NCBITaxon:9606,gene
ENSG00000164938,ENSG00000164938,False,TP53INP1,NCBITaxon:9606,gene
ENSG00000104341,ENSG00000104341,False,LAPTM4B,NCBITaxon:9606,gene
ENSG00000156482,ENSG00000156482,False,RPL30,NCBITaxon:9606,gene
ENSG00000034677,ENSG00000034677,False,RNF19A,NCBITaxon:9606,gene
ENSG00000104490,ENSG00000104490,False,NCALD,NCBITaxon:9606,gene
ENSG00000155090,ENSG00000155090,False,KLF10,NCBITaxon:9606,gene
ENSG00000164929,ENSG00000164929,False,BAALC,NCBITaxon:9606,gene
ENSG00000164930,ENSG00000164930,False,FZD6,NCBITaxon:9606,gene
ENSG00000147650,ENSG00000147650,False,LRP12,NCBITaxon:9606,gene
ENSG00000154188,ENSG00000154188,False,ANGPT1,NCBITaxon:9606,gene
ENSG00000205038,ENSG00000205038,False,PKHD1L1,NCBITaxon:9606,gene
ENSG00000272502,ENSG00000272502,False,RP11-713M15.2,NCBITaxon:9606,gene
ENSG00000156787,ENSG00000156787,False,TBC1D31,NCBITaxon:9606,gene
ENSG00000156802,ENSG00000156802,False,ATAD2,NCBITaxon:9606,gene
ENSG00000156804,ENSG00000156804,False,FBXO32,NCBITaxon:9606,gene
ENSG00000170873,ENSG00000170873,False,MTSS1,NCBITaxon:9606,gene
ENSG00000173334,ENSG00000173334,False,TRIB1,NCBITaxon:9606,gene
ENSG00000245164,ENSG00000245164,False,LINC00861,NCBITaxon:9606,gene
ENSG00000168672,ENSG00000168672,False,LRATD2,NCBITaxon:9606,gene
ENSG00000253438,ENSG00000253438,False,PCAT1,NCBITaxon:9606,gene
ENSG00000212993,ENSG00000212993,False,POU5F1B,NCBITaxon:9606,gene
ENSG00000136997,ENSG00000136997,False,MYC,NCBITaxon:9606,gene
ENSG00000066827,ENSG00000066827,False,ZFAT,NCBITaxon:9606,gene
ENSG00000197353,ENSG00000197353,False,LYPD2,NCBITaxon:9606,gene
ENSG00000160932,ENSG00000160932,False,LY6E,NCBITaxon:9606,gene
ENSG00000261150,ENSG00000261150,False,EPPK1,NCBITaxon:9606,gene
ENSG00000147852,ENSG00000147852,False,VLDLR,NCBITaxon:9606,gene
ENSG00000107014,ENSG00000107014,False,RLN2,NCBITaxon:9606,gene
ENSG00000107018,ENSG00000107018,False,RLN1,NCBITaxon:9606,gene
ENSG00000164985,ENSG00000164985,False,PSIP1,NCBITaxon:9606,gene
ENSG00000164989,ENSG00000164989,False,CCDC171,NCBITaxon:9606,gene
ENSG00000173068,ENSG00000173068,False,BNC2,NCBITaxon:9606,gene
ENSG00000137154,ENSG00000137154,False,RPS6,NCBITaxon:9606,gene
ENSG00000171843,ENSG00000171843,False,MLLT3,NCBITaxon:9606,gene
ENSG00000174482,ENSG00000174482,False,LINGO2,NCBITaxon:9606,gene
ENSG00000165272,ENSG00000165272,False,AQP3,NCBITaxon:9606,gene
ENSG00000230453,ENSG00000230453,False,ANKRD18B,NCBITaxon:9606,gene
ENSG00000168913,ENSG00000168913,False,ENHO,NCBITaxon:9606,gene
ENSG00000137101,ENSG00000137101,False,CD72,NCBITaxon:9606,gene
ENSG00000137078,ENSG00000137078,False,SIT1,NCBITaxon:9606,gene
ENSG00000137135,ENSG00000137135,False,ARHGEF39,NCBITaxon:9606,gene
ENSG00000198467,ENSG00000198467,False,TPM2,NCBITaxon:9606,gene
ENSG00000137076,ENSG00000137076,False,TLN1,NCBITaxon:9606,gene
ENSG00000122707,ENSG00000122707,False,RECK,NCBITaxon:9606,gene
ENSG00000196092,ENSG00000196092,False,PAX5,NCBITaxon:9606,gene
ENSG00000250850,ENSG00000250850,False,RP11-297B17.3,NCBITaxon:9606,gene
ENSG00000147905,ENSG00000147905,False,ZCCHC7,NCBITaxon:9606,gene
ENSG00000180071,ENSG00000180071,False,ANKRD18A,NCBITaxon:9606,gene
ENSG00000183148,ENSG00000183148,False,ANKRD20A2P,NCBITaxon:9606,gene
ENSG00000234665,ENSG00000234665,False,LERFS,NCBITaxon:9606,gene
ENSG00000172014,ENSG00000172014,False,ANKRD20A4P,NCBITaxon:9606,gene
ENSG00000260691,ENSG00000260691,False,ANKRD20A1,NCBITaxon:9606,gene
ENSG00000204711,ENSG00000204711,False,C9orf135,NCBITaxon:9606,gene
ENSG00000135048,ENSG00000135048,False,CEMIP2,NCBITaxon:9606,gene
ENSG00000107372,ENSG00000107372,False,ZFAND5,NCBITaxon:9606,gene
ENSG00000165092,ENSG00000165092,False,ALDH1A1,NCBITaxon:9606,gene
ENSG00000135046,ENSG00000135046,False,ANXA1,NCBITaxon:9606,gene
ENSG00000198963,ENSG00000198963,False,RORB,NCBITaxon:9606,gene
ENSG00000197969,ENSG00000197969,False,VPS13A,NCBITaxon:9606,gene
ENSG00000148019,ENSG00000148019,False,CEP78,NCBITaxon:9606,gene
ENSG00000135069,ENSG00000135069,False,PSAT1,NCBITaxon:9606,gene
ENSG00000196781,ENSG00000196781,False,TLE1,NCBITaxon:9606,gene
ENSG00000172159,ENSG00000172159,False,FRMD3,NCBITaxon:9606,gene
ENSG00000165113,ENSG00000165113,False,GKAP1,NCBITaxon:9606,gene
ENSG00000135047,ENSG00000135047,False,CTSL,NCBITaxon:9606,gene
ENSG00000213694,ENSG00000213694,False,S1PR3,NCBITaxon:9606,gene
ENSG00000123975,ENSG00000123975,False,CKS2,NCBITaxon:9606,gene
ENSG00000130222,ENSG00000130222,False,GADD45G,NCBITaxon:9606,gene
ENSG00000230537,ENSG00000230537,False,RP11-305L7.1,NCBITaxon:9606,gene
ENSG00000237422,ENSG00000237422,False,RP11-305L7.3,NCBITaxon:9606,gene
ENSG00000165233,ENSG00000165233,False,CARD19,NCBITaxon:9606,gene
ENSG00000131669,ENSG00000131669,False,NINJ1,NCBITaxon:9606,gene
ENSG00000185920,ENSG00000185920,False,PTCH1,NCBITaxon:9606,gene
ENSG00000271155,ENSG00000271155,False,RP11-435O5.5,NCBITaxon:9606,gene
ENSG00000225194,ENSG00000225194,False,LINC00092,NCBITaxon:9606,gene
ENSG00000165244,ENSG00000165244,False,ZNF367,NCBITaxon:9606,gene
ENSG00000130956,ENSG00000130956,False,HABP4,NCBITaxon:9606,gene
ENSG00000081377,ENSG00000081377,False,CDC14B,NCBITaxon:9606,gene
ENSG00000203279,ENSG00000203279,False,RP11-498P14.5,NCBITaxon:9606,gene
ENSG00000136929,ENSG00000136929,False,HEMGN,NCBITaxon:9606,gene
